WKT,LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,TYPE
"MULTIPOINT ((4.8381 36.7881))",36.7881000000,4.8381000000,339.6000000000,1.2000000000,1.1000000000,2012/08/09,"1239",Aqua,MODIS,84,"6.03",308.6000000000,33.3000000000,D,0
"MULTIPOINT ((4.8254 36.7859))",36.7859000000,4.8254000000,340.1000000000,1.2000000000,1.1000000000,2012/08/09,"1239",Aqua,MODIS,76,"6.03",313.6000000000,33.1000000000,D,0
"MULTIPOINT ((4.787 36.8519))",36.8519000000,4.7870000000,324.1000000000,1.2000000000,1.1000000000,2012/08/09,"1239",Aqua,MODIS,20,"6.03",305.8000000000,12.4000000000,D,0
"MULTIPOINT ((4.7746 36.8498))",36.8498000000,4.7746000000,347.8000000000,1.2000000000,1.1000000000,2012/08/09,"1239",Aqua,MODIS,92,"6.03",308.8000000000,57.0000000000,D,0
"MULTIPOINT ((5.1541 36.5755))",36.5755000000,5.1541000000,307.5000000000,1.4000000000,1.2000000000,2012/08/09,"2204",Terra,MODIS,67,"6.03",296.8000000000,8.1000000000,N,0
"MULTIPOINT ((4.827 36.7931))",36.7931000000,4.8270000000,316.4000000000,1.4000000000,1.2000000000,2012/08/09,"2204",Terra,MODIS,92,"6.03",296.6000000000,17.6000000000,N,0
"MULTIPOINT ((4.843 36.7948))",36.7948000000,4.8430000000,345.9000000000,1.4000000000,1.2000000000,2012/08/09,"2204",Terra,MODIS,100,"6.03",299.4000000000,82.7000000000,N,0
"MULTIPOINT ((4.8446 36.7843))",36.7843000000,4.8446000000,307.1000000000,1.4000000000,1.2000000000,2012/08/09,"2204",Terra,MODIS,62,"6.03",295.3000000000,6.7000000000,N,0
"MULTIPOINT ((5.0238 36.6422))",36.6422000000,5.0238000000,316.8000000000,1.4000000000,1.2000000000,2012/08/09,"2204",Terra,MODIS,93,"6.03",297.8000000000,19.7000000000,N,0
"MULTIPOINT ((5.0065 36.6404))",36.6404000000,5.0065000000,311.2000000000,1.4000000000,1.2000000000,2012/08/09,"2204",Terra,MODIS,80,"6.03",296.4000000000,11.9000000000,N,0
"MULTIPOINT ((4.8554 36.8066))",36.8066000000,4.8554000000,312.4000000000,2.8000000000,1.6000000000,2012/08/10,"0218",Aqua,MODIS,79,"6.03",296.5000000000,37.5000000000,N,0
"MULTIPOINT ((4.8869 36.7992))",36.7992000000,4.8869000000,313.8000000000,2.8000000000,1.6000000000,2012/08/10,"0218",Aqua,MODIS,88,"6.03",296.4000000000,42.2000000000,N,0
"MULTIPOINT ((4.8493 36.793))",36.7930000000,4.8493000000,388.0000000000,2.8000000000,1.6000000000,2012/08/10,"0218",Aqua,MODIS,100,"6.03",301.2000000000,828.4000000000,N,0
"MULTIPOINT ((4.8822 36.7852))",36.7852000000,4.8822000000,393.8000000000,2.8000000000,1.6000000000,2012/08/10,"0218",Aqua,MODIS,100,"6.03",303.3000000000,964.6000000000,N,0
"MULTIPOINT ((4.8498 36.8029))",36.8029000000,4.8498000000,368.7000000000,2.8000000000,1.6000000000,2012/08/10,"0218",Aqua,MODIS,100,"6.03",298.4000000000,485.4000000000,N,0
"MULTIPOINT ((4.8809 36.7959))",36.7959000000,4.8809000000,388.5000000000,2.8000000000,1.6000000000,2012/08/10,"0218",Aqua,MODIS,100,"6.03",302.3000000000,843.5000000000,N,0
"MULTIPOINT ((4.8425 36.7896))",36.7896000000,4.8425000000,333.9000000000,2.8000000000,1.6000000000,2012/08/10,"0218",Aqua,MODIS,100,"6.03",296.1000000000,138.3000000000,N,0
"MULTIPOINT ((4.8754 36.7821))",36.7821000000,4.8754000000,359.6000000000,2.8000000000,1.6000000000,2012/08/10,"0218",Aqua,MODIS,100,"6.03",300.2000000000,368.6000000000,N,0
"MULTIPOINT ((4.6603 36.6634))",36.6634000000,4.6603000000,312.2000000000,2.7000000000,1.6000000000,2012/08/10,"0218",Aqua,MODIS,84,"6.03",296.1000000000,40.6000000000,N,0
"MULTIPOINT ((4.6581 36.6732))",36.6732000000,4.6581000000,309.1000000000,2.7000000000,1.6000000000,2012/08/10,"0218",Aqua,MODIS,76,"6.03",295.2000000000,30.5000000000,N,0
"MULTIPOINT ((4.7604 36.8358))",36.8358000000,4.7604000000,326.9000000000,2.0000000000,1.4000000000,2012/08/10,"1005",Terra,MODIS,65,"6.03",307.1000000000,38.9000000000,D,0
"MULTIPOINT ((4.8493 36.7906))",36.7906000000,4.8493000000,334.2000000000,2.0000000000,1.4000000000,2012/08/10,"1005",Terra,MODIS,74,"6.03",310.5000000000,56.1000000000,D,0
"MULTIPOINT ((4.8704 36.7888))",36.7888000000,4.8704000000,327.4000000000,2.0000000000,1.4000000000,2012/08/10,"1005",Terra,MODIS,49,"6.03",307.8000000000,33.2000000000,D,0
"MULTIPOINT ((4.8432 36.7885))",36.7885000000,4.8432000000,328.8000000000,2.0000000000,1.4000000000,2012/08/10,"1005",Terra,MODIS,36,"6.03",310.7000000000,33.3000000000,D,0
"MULTIPOINT ((4.8647 36.7866))",36.7866000000,4.8647000000,331.1000000000,2.0000000000,1.4000000000,2012/08/10,"1005",Terra,MODIS,57,"6.03",309.1000000000,43.4000000000,D,0
"MULTIPOINT ((5.0202 36.6448))",36.6448000000,5.0202000000,337.4000000000,2.0000000000,1.4000000000,2012/08/10,"1005",Terra,MODIS,82,"6.03",308.6000000000,66.0000000000,D,0
"MULTIPOINT ((5.3983 36.5625))",36.5625000000,5.3983000000,327.6000000000,1.9000000000,1.3000000000,2012/08/10,"1005",Terra,MODIS,65,"6.03",308.7000000000,27.3000000000,D,0
"MULTIPOINT ((5.4181 36.5607))",36.5607000000,5.4181000000,335.7000000000,1.8000000000,1.3000000000,2012/08/10,"1005",Terra,MODIS,80,"6.03",309.2000000000,53.2000000000,D,0
"MULTIPOINT ((5.4117 36.555))",36.5550000000,5.4117000000,334.4000000000,1.8000000000,1.3000000000,2012/08/10,"1005",Terra,MODIS,78,"6.03",309.9000000000,46.1000000000,D,0
"MULTIPOINT ((5.3983 36.555))",36.5550000000,5.3983000000,324.8000000000,2.3000000000,1.5000000000,2012/08/10,"1322",Aqua,MODIS,47,"6.03",307.2000000000,28.7000000000,D,0
"MULTIPOINT ((5.3943 36.5636))",36.5636000000,5.3943000000,322.9000000000,2.3000000000,1.5000000000,2012/08/10,"1322",Aqua,MODIS,17,"6.03",307.2000000000,20.1000000000,D,0
"MULTIPOINT ((5.1648 36.5735))",36.5735000000,5.1648000000,323.8000000000,2.3000000000,1.5000000000,2012/08/10,"1322",Aqua,MODIS,46,"6.03",306.3000000000,24.9000000000,D,0
"MULTIPOINT ((4.5859 36.5417))",36.5417000000,4.5859000000,330.8000000000,2.1000000000,1.4000000000,2012/08/10,"1322",Aqua,MODIS,61,"6.03",312.2000000000,35.5000000000,D,0
"MULTIPOINT ((5.0313 36.642))",36.6420000000,5.0313000000,345.3000000000,2.2000000000,1.4000000000,2012/08/10,"1322",Aqua,MODIS,90,"6.03",306.3000000000,121.4000000000,D,0
"MULTIPOINT ((5.0037 36.6398))",36.6398000000,5.0037000000,388.6000000000,2.2000000000,1.4000000000,2012/08/10,"1322",Aqua,MODIS,100,"6.03",311.1000000000,561.0000000000,D,0
"MULTIPOINT ((5.0226 36.641))",36.6410000000,5.0226000000,370.3000000000,2.2000000000,1.4000000000,2012/08/10,"1322",Aqua,MODIS,100,"6.03",307.2000000000,329.0000000000,D,0
"MULTIPOINT ((4.9967 36.6391))",36.6391000000,4.9967000000,373.3000000000,2.2000000000,1.4000000000,2012/08/10,"1322",Aqua,MODIS,100,"6.03",310.5000000000,358.6000000000,D,0
"MULTIPOINT ((4.6575 36.6516))",36.6516000000,4.6575000000,330.2000000000,2.1000000000,1.4000000000,2012/08/10,"1322",Aqua,MODIS,63,"6.03",307.6000000000,41.6000000000,D,0
"MULTIPOINT ((4.654 36.6641))",36.6641000000,4.6540000000,328.9000000000,2.1000000000,1.4000000000,2012/08/10,"1322",Aqua,MODIS,59,"6.03",309.0000000000,42.5000000000,D,0
"MULTIPOINT ((4.571 36.7467))",36.7467000000,4.5710000000,328.5000000000,2.1000000000,1.4000000000,2012/08/10,"1322",Aqua,MODIS,69,"6.03",312.5000000000,32.9000000000,D,0
"MULTIPOINT ((4.8526 36.7823))",36.7823000000,4.8526000000,353.6000000000,2.2000000000,1.4000000000,2012/08/10,"1322",Aqua,MODIS,96,"6.03",309.8000000000,172.8000000000,D,0
"MULTIPOINT ((4.8283 36.7803))",36.7803000000,4.8283000000,344.4000000000,2.2000000000,1.4000000000,2012/08/10,"1322",Aqua,MODIS,89,"6.03",312.7000000000,109.6000000000,D,0
"MULTIPOINT ((4.8511 36.7951))",36.7951000000,4.8511000000,331.7000000000,2.2000000000,1.4000000000,2012/08/10,"1322",Aqua,MODIS,64,"6.03",307.9000000000,53.3000000000,D,0
"MULTIPOINT ((4.8259 36.7931))",36.7931000000,4.8259000000,328.0000000000,2.2000000000,1.4000000000,2012/08/10,"1322",Aqua,MODIS,42,"6.03",309.1000000000,34.7000000000,D,0
"MULTIPOINT ((4.8492 36.7795))",36.7795000000,4.8492000000,323.8000000000,2.6000000000,1.6000000000,2012/08/10,"2109",Terra,MODIS,100,"6.03",295.5000000000,81.2000000000,N,0
"MULTIPOINT ((4.6458 36.6746))",36.6746000000,4.6458000000,309.8000000000,2.7000000000,1.6000000000,2012/08/10,"2109",Terra,MODIS,76,"6.03",295.5000000000,34.6000000000,N,0
"MULTIPOINT ((4.8674 36.7256))",36.7256000000,4.8674000000,305.5000000000,2.6000000000,1.6000000000,2012/08/10,"2109",Terra,MODIS,59,"6.03",295.3000000000,20.0000000000,N,0
"MULTIPOINT ((4.8679 36.791))",36.7910000000,4.8679000000,307.2000000000,2.6000000000,1.5000000000,2012/08/10,"2109",Terra,MODIS,66,"6.03",295.1000000000,24.1000000000,N,0
"MULTIPOINT ((4.8411 36.7848))",36.7848000000,4.8411000000,320.2000000000,2.6000000000,1.6000000000,2012/08/10,"2109",Terra,MODIS,100,"6.03",295.0000000000,66.4000000000,N,0
"MULTIPOINT ((4.8449 36.793))",36.7930000000,4.8449000000,305.2000000000,2.6000000000,1.6000000000,2012/08/10,"2109",Terra,MODIS,57,"6.03",294.6000000000,20.2000000000,N,0
"MULTIPOINT ((4.6505 36.6701))",36.6701000000,4.6505000000,309.9000000000,2.7000000000,1.6000000000,2012/08/10,"2109",Terra,MODIS,77,"6.03",295.9000000000,34.2000000000,N,0
"MULTIPOINT ((4.8491 36.801))",36.8010000000,4.8491000000,315.2000000000,1.3000000000,1.1000000000,2012/08/11,"0123",Aqua,MODIS,91,"6.03",294.5000000000,18.2000000000,N,0
"MULTIPOINT ((4.8423 36.8047))",36.8047000000,4.8423000000,308.7000000000,1.3000000000,1.1000000000,2012/08/11,"0123",Aqua,MODIS,75,"6.03",293.6000000000,11.4000000000,N,0
"MULTIPOINT ((4.8573 36.8029))",36.8029000000,4.8573000000,308.6000000000,1.3000000000,1.1000000000,2012/08/11,"0123",Aqua,MODIS,75,"6.03",293.6000000000,11.2000000000,N,0
"MULTIPOINT ((4.6444 36.7139))",36.7139000000,4.6444000000,307.1000000000,1.3000000000,1.2000000000,2012/08/11,"0123",Aqua,MODIS,70,"6.03",294.5000000000,10.8000000000,N,0
"MULTIPOINT ((5.0192 36.6511))",36.6511000000,5.0192000000,303.7000000000,1.3000000000,1.1000000000,2012/08/11,"0124",Aqua,MODIS,56,"6.03",293.5000000000,6.8000000000,N,0
"MULTIPOINT ((4.6537 36.6815))",36.6815000000,4.6537000000,320.9000000000,1.3000000000,1.1000000000,2012/08/11,"0124",Aqua,MODIS,100,"6.03",295.6000000000,27.4000000000,N,0
"MULTIPOINT ((4.8503 36.7953))",36.7953000000,4.8503000000,336.1000000000,1.2000000000,1.1000000000,2012/08/11,"1048",Terra,MODIS,79,"6.03",309.3000000000,32.0000000000,D,0
"MULTIPOINT ((5.0166 36.6519))",36.6519000000,5.0166000000,321.9000000000,1.2000000000,1.1000000000,2012/08/11,"1048",Terra,MODIS,23,"6.03",305.3000000000,11.6000000000,D,0
"MULTIPOINT ((4.6536 36.6841))",36.6841000000,4.6536000000,332.6000000000,1.2000000000,1.1000000000,2012/08/11,"1048",Terra,MODIS,64,"6.03",305.7000000000,25.3000000000,D,0
"MULTIPOINT ((4.6375 36.6768))",36.6768000000,4.6375000000,332.9000000000,1.2000000000,1.1000000000,2012/08/11,"1048",Terra,MODIS,61,"6.03",305.7000000000,27.3000000000,D,0
"MULTIPOINT ((4.6517 36.6744))",36.6744000000,4.6517000000,348.9000000000,1.2000000000,1.1000000000,2012/08/11,"1048",Terra,MODIS,93,"6.03",307.4000000000,61.3000000000,D,0
"MULTIPOINT ((4.5286 36.5199))",36.5199000000,4.5286000000,324.5000000000,1.2000000000,1.1000000000,2012/08/11,"1048",Terra,MODIS,44,"6.03",309.8000000000,9.2000000000,D,0
"MULTIPOINT ((4.5423 36.5175))",36.5175000000,4.5423000000,323.7000000000,1.2000000000,1.1000000000,2012/08/11,"1048",Terra,MODIS,18,"6.03",309.9000000000,6.9000000000,D,0
"MULTIPOINT ((4.5757 36.3985))",36.3985000000,4.5757000000,328.8000000000,1.2000000000,1.1000000000,2012/08/11,"1048",Terra,MODIS,65,"6.03",313.4000000000,9.7000000000,D,0
"MULTIPOINT ((4.589 36.3962))",36.3962000000,4.5890000000,331.1000000000,1.2000000000,1.1000000000,2012/08/11,"1048",Terra,MODIS,71,"6.03",313.6000000000,13.4000000000,D,0
"MULTIPOINT ((4.573 36.3889))",36.3889000000,4.5730000000,343.3000000000,1.2000000000,1.1000000000,2012/08/11,"1048",Terra,MODIS,88,"6.03",314.0000000000,38.1000000000,D,0
"MULTIPOINT ((4.5859 36.3867))",36.3867000000,4.5859000000,351.1000000000,1.2000000000,1.1000000000,2012/08/11,"1048",Terra,MODIS,94,"6.03",311.9000000000,58.2000000000,D,0
"MULTIPOINT ((5.0146 36.6436))",36.6436000000,5.0146000000,326.2000000000,1.6000000000,1.3000000000,2012/08/11,"1227",Aqua,MODIS,40,"6.03",306.8000000000,21.9000000000,D,0
"MULTIPOINT ((5.0085 36.6426))",36.6426000000,5.0085000000,325.7000000000,1.6000000000,1.3000000000,2012/08/11,"1227",Aqua,MODIS,59,"6.03",307.8000000000,24.0000000000,D,0
"MULTIPOINT ((4.6156 36.6597))",36.6597000000,4.6156000000,344.4000000000,1.7000000000,1.3000000000,2012/08/11,"1227",Aqua,MODIS,89,"6.03",306.5000000000,86.6000000000,D,0
"MULTIPOINT ((4.6447 36.6745))",36.6745000000,4.6447000000,336.3000000000,1.7000000000,1.3000000000,2012/08/11,"1227",Aqua,MODIS,81,"6.03",305.7000000000,55.5000000000,D,0
"MULTIPOINT ((4.6288 36.6713))",36.6713000000,4.6288000000,326.6000000000,1.7000000000,1.3000000000,2012/08/11,"1227",Aqua,MODIS,41,"6.03",303.9000000000,28.7000000000,D,0
"MULTIPOINT ((4.6107 36.6676))",36.6676000000,4.6107000000,327.4000000000,1.7000000000,1.3000000000,2012/08/11,"1227",Aqua,MODIS,47,"6.03",302.7000000000,32.7000000000,D,0
"MULTIPOINT ((4.587 36.3825))",36.3825000000,4.5870000000,343.4000000000,1.8000000000,1.3000000000,2012/08/11,"1227",Aqua,MODIS,88,"6.03",313.8000000000,62.3000000000,D,0
"MULTIPOINT ((4.5665 36.3783))",36.3783000000,4.5665000000,333.4000000000,1.8000000000,1.3000000000,2012/08/11,"1227",Aqua,MODIS,76,"6.03",314.6000000000,26.1000000000,D,0
"MULTIPOINT ((4.5822 36.3936))",36.3936000000,4.5822000000,335.9000000000,1.8000000000,1.3000000000,2012/08/11,"1227",Aqua,MODIS,80,"6.03",314.3000000000,32.2000000000,D,0
"MULTIPOINT ((4.6326 36.6645))",36.6645000000,4.6326000000,315.9000000000,1.0000000000,1.0000000000,2012/08/11,"2152",Terra,MODIS,90,"6.03",296.8000000000,11.9000000000,N,0
"MULTIPOINT ((4.6211 36.663))",36.6630000000,4.6211000000,308.0000000000,1.0000000000,1.0000000000,2012/08/11,"2152",Terra,MODIS,36,"6.03",295.7000000000,6.0000000000,N,0
"MULTIPOINT ((4.654 36.6766))",36.6766000000,4.6540000000,311.5000000000,1.0000000000,1.0000000000,2012/08/11,"2152",Terra,MODIS,80,"6.03",295.7000000000,8.8000000000,N,0
"MULTIPOINT ((4.847 36.8031))",36.8031000000,4.8470000000,320.7000000000,1.0000000000,1.0000000000,2012/08/11,"2152",Terra,MODIS,100,"6.03",295.1000000000,17.8000000000,N,0
"MULTIPOINT ((4.8354 36.8016))",36.8016000000,4.8354000000,309.4000000000,1.0000000000,1.0000000000,2012/08/11,"2152",Terra,MODIS,74,"6.03",294.6000000000,7.8000000000,N,0
"MULTIPOINT ((4.8498 36.7987))",36.7987000000,4.8498000000,308.1000000000,1.8000000000,1.3000000000,2012/08/12,"0206",Aqua,MODIS,73,"6.03",294.6000000000,16.5000000000,N,0
"MULTIPOINT ((5.431 36.5767))",36.5767000000,5.4310000000,331.8000000000,1.5000000000,1.2000000000,2012/08/12,"1310",Aqua,MODIS,70,"6.03",307.0000000000,26.9000000000,D,0
"MULTIPOINT ((5.415 36.5751))",36.5751000000,5.4150000000,329.2000000000,1.5000000000,1.2000000000,2012/08/12,"1310",Aqua,MODIS,62,"6.03",308.3000000000,21.3000000000,D,0
"MULTIPOINT ((5.0308 36.6495))",36.6495000000,5.0308000000,331.4000000000,1.4000000000,1.2000000000,2012/08/12,"1310",Aqua,MODIS,71,"6.03",309.2000000000,27.1000000000,D,0
"MULTIPOINT ((5.0128 36.6476))",36.6476000000,5.0128000000,325.9000000000,1.4000000000,1.2000000000,2012/08/12,"1310",Aqua,MODIS,49,"6.03",310.7000000000,15.5000000000,D,0
"MULTIPOINT ((4.6259 36.6548))",36.6548000000,4.6259000000,337.5000000000,1.4000000000,1.2000000000,2012/08/12,"1310",Aqua,MODIS,68,"6.03",313.7000000000,34.9000000000,D,0
"MULTIPOINT ((4.7483 36.6782))",36.6782000000,4.7483000000,326.9000000000,1.4000000000,1.2000000000,2012/08/12,"1310",Aqua,MODIS,60,"6.03",308.1000000000,16.1000000000,D,0
"MULTIPOINT ((4.733 36.6766))",36.6766000000,4.7330000000,333.1000000000,1.4000000000,1.2000000000,2012/08/12,"1310",Aqua,MODIS,75,"6.03",308.3000000000,28.4000000000,D,0
"MULTIPOINT ((4.653 36.6787))",36.6787000000,4.6530000000,330.7000000000,1.4000000000,1.2000000000,2012/08/12,"1310",Aqua,MODIS,36,"6.03",312.1000000000,21.3000000000,D,0
"MULTIPOINT ((4.6498 36.6889))",36.6889000000,4.6498000000,344.2000000000,1.4000000000,1.2000000000,2012/08/12,"1310",Aqua,MODIS,86,"6.03",308.3000000000,54.1000000000,D,0
"MULTIPOINT ((4.8537 36.7212))",36.7212000000,4.8537000000,324.1000000000,1.4000000000,1.2000000000,2012/08/12,"1310",Aqua,MODIS,29,"6.03",308.5000000000,11.1000000000,D,0
"MULTIPOINT ((4.849 36.802))",36.8020000000,4.8490000000,331.1000000000,1.4000000000,1.2000000000,2012/08/12,"1310",Aqua,MODIS,41,"6.03",310.3000000000,23.3000000000,D,0
"MULTIPOINT ((4.8361 36.859))",36.8590000000,4.8361000000,327.0000000000,1.4000000000,1.2000000000,2012/08/12,"1310",Aqua,MODIS,51,"6.03",305.7000000000,21.0000000000,D,0
"MULTIPOINT ((4.5481 36.2841))",36.2841000000,4.5481000000,305.6000000000,4.1000000000,1.9000000000,2012/08/12,"2234",Terra,MODIS,14,"6.03",291.2000000000,45.4000000000,N,0
"MULTIPOINT ((4.5395 36.2779))",36.2779000000,4.5395000000,307.0000000000,2.1000000000,1.4000000000,2012/08/13,"0111",Aqua,MODIS,46,"6.03",293.7000000000,15.7000000000,N,0
"MULTIPOINT ((4.5155 36.28))",36.2800000000,4.5155000000,304.6000000000,2.1000000000,1.4000000000,2012/08/13,"0111",Aqua,MODIS,11,"6.03",294.1000000000,11.5000000000,N,0
"MULTIPOINT ((4.5373 36.2908))",36.2908000000,4.5373000000,322.7000000000,2.1000000000,1.4000000000,2012/08/13,"0111",Aqua,MODIS,100,"6.03",297.3000000000,51.9000000000,N,0
"MULTIPOINT ((4.5443 36.2802))",36.2802000000,4.5443000000,310.4000000000,2.1000000000,1.4000000000,2012/08/13,"0111",Aqua,MODIS,80,"6.03",294.3000000000,23.0000000000,N,0
"MULTIPOINT ((4.5202 36.2822))",36.2822000000,4.5202000000,313.3000000000,2.1000000000,1.4000000000,2012/08/13,"0111",Aqua,MODIS,87,"6.03",294.6000000000,29.4000000000,N,0
"MULTIPOINT ((4.5424 36.293))",36.2930000000,4.5424000000,320.2000000000,2.1000000000,1.4000000000,2012/08/13,"0111",Aqua,MODIS,100,"6.03",297.3000000000,46.1000000000,N,0
"MULTIPOINT ((4.7319 36.6895))",36.6895000000,4.7319000000,320.0000000000,2.0000000000,1.4000000000,2012/08/13,"0111",Aqua,MODIS,99,"6.03",295.3000000000,43.5000000000,N,0
"MULTIPOINT ((4.6664 36.6951))",36.6951000000,4.6664000000,313.3000000000,2.1000000000,1.4000000000,2012/08/13,"0111",Aqua,MODIS,87,"6.03",295.4000000000,27.5000000000,N,0
"MULTIPOINT ((4.7342 36.7019))",36.7019000000,4.7342000000,305.5000000000,2.0000000000,1.4000000000,2012/08/13,"0111",Aqua,MODIS,64,"6.03",295.0000000000,12.1000000000,N,0
"MULTIPOINT ((4.7316 36.6951))",36.6951000000,4.7316000000,328.0000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,66,"6.03",311.2000000000,11.2000000000,D,0
"MULTIPOINT ((4.7237 36.6865))",36.6865000000,4.7237000000,323.8000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,32,"6.03",311.3000000000,8.2000000000,D,0
"MULTIPOINT ((4.7347 36.6849))",36.6849000000,4.7347000000,327.4000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,61,"6.03",313.2000000000,12.3000000000,D,0
"MULTIPOINT ((4.6163 36.6658))",36.6658000000,4.6163000000,336.2000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,60,"6.03",313.0000000000,23.4000000000,D,0
"MULTIPOINT ((4.6364 36.6537))",36.6537000000,4.6364000000,377.1000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,100,"6.03",316.4000000000,125.7000000000,D,0
"MULTIPOINT ((4.6475 36.652))",36.6520000000,4.6475000000,347.7000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,92,"6.03",312.7000000000,41.0000000000,D,0
"MULTIPOINT ((4.8664 36.6098))",36.6098000000,4.8664000000,330.6000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,71,"6.03",312.2000000000,13.4000000000,D,0
"MULTIPOINT ((4.8644 36.6009))",36.6009000000,4.8644000000,329.3000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,68,"6.03",312.3000000000,11.4000000000,D,0
"MULTIPOINT ((4.5299 36.2909))",36.2909000000,4.5299000000,332.3000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,70,"6.03",313.6000000000,11.6000000000,D,0
"MULTIPOINT ((4.5408 36.2892))",36.2892000000,4.5408000000,338.0000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,80,"6.03",314.1000000000,20.0000000000,D,0
"MULTIPOINT ((4.5518 36.2876))",36.2876000000,4.5518000000,335.8000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,74,"6.03",313.9000000000,17.9000000000,D,0
"MULTIPOINT ((4.5169 36.2837))",36.2837000000,4.5169000000,332.3000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,68,"6.03",314.4000000000,11.5000000000,D,0
"MULTIPOINT ((4.5278 36.282))",36.2820000000,4.5278000000,339.0000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,82,"6.03",314.1000000000,21.6000000000,D,0
"MULTIPOINT ((4.5388 36.2804))",36.2804000000,4.5388000000,342.2000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,86,"6.03",314.3000000000,26.6000000000,D,0
"MULTIPOINT ((4.5497 36.2787))",36.2787000000,4.5497000000,379.6000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,100,"6.03",316.3000000000,133.5000000000,D,0
"MULTIPOINT ((4.5607 36.2771))",36.2771000000,4.5607000000,328.8000000000,1.0000000000,1.0000000000,2012/08/13,"1036",Terra,MODIS,59,"6.03",311.3000000000,10.1000000000,D,0
"MULTIPOINT ((4.5263 36.2855))",36.2855000000,4.5263000000,326.4000000000,2.8000000000,1.6000000000,2012/08/13,"1214",Aqua,MODIS,45,"6.03",310.3000000000,32.0000000000,D,0
"MULTIPOINT ((4.5336 36.2722))",36.2722000000,4.5336000000,324.8000000000,2.8000000000,1.6000000000,2012/08/13,"1214",Aqua,MODIS,14,"6.03",309.5000000000,25.5000000000,D,0
"MULTIPOINT ((4.5354 36.2826))",36.2826000000,4.5354000000,327.3000000000,2.8000000000,1.6000000000,2012/08/13,"1214",Aqua,MODIS,60,"6.03",309.9000000000,39.8000000000,D,0
"MULTIPOINT ((4.6483 36.6763))",36.6763000000,4.6483000000,332.2000000000,2.7000000000,1.6000000000,2012/08/13,"1215",Aqua,MODIS,72,"6.03",308.5000000000,82.3000000000,D,0
"MULTIPOINT ((4.6762 36.6828))",36.6828000000,4.6762000000,329.7000000000,2.7000000000,1.6000000000,2012/08/13,"1215",Aqua,MODIS,72,"6.03",305.5000000000,64.6000000000,D,0
"MULTIPOINT ((4.7323 36.6959))",36.6959000000,4.7323000000,331.7000000000,2.6000000000,1.6000000000,2012/08/13,"1215",Aqua,MODIS,77,"6.03",305.8000000000,75.0000000000,D,0
